ID,FONTE,NOME,COLETADOR,LOCATION,PAIS,ESTADO,CIDADE,LATITUDE,LONGITUDE,ANO_COLETA,MES_COLETA,DIA_COLETA
149,specieslink,"Hygrophila costata Nees","M.G. Caxambu","Estação Ecológica Municipal Francisco",Brasil,PR,"Reserva do Iguaçu",-25.923222,-51.858194,2018,05,18
150,specieslink,"Hygrophila costata Nees & T. Nees","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Serra do Cabral. Periodically flooded creek margin. Gallery and cut-over cerrado, ca. 5 km E of Parado das Batistas, MG-1.",Brazil,"Minas Gerais",,,,2008,,
151,specieslink,"Hygrophila costata Nees","Souza, J.P.- Miyagi, P.H.- Zandoval, J.A.",,Brasil,"São Paulo","Barra do Turvo",-24.7564,-48.5047,,,
152,specieslink,"Hygrophila costata Nees","Kassner-Filho, A.- Santos, D.- Bollmann, G.- Silva, D.A.",,Brasil,"Santa Catarina",Vargem,-27.4494444,-50.9408333,2017,06,01
153,specieslink,"Hygrophila costata Nees","Rambo, B.","ad fl. Uruguay",Brasil,RS,Nonoai,-27.3617000579834,-52.7714004516602,2014,08,
154,specieslink,"Hygrophila costata Nees","Valduga, E.",,Brasil,"Rio Grande do Sul",Cidreira,-30.085833,-50.233611,2012,,
155,specieslink,"Hygrophila costata Nees","F. Theissen SJ",,Brasil,RS,"São Leopoldo",-29.7602996826172,-51.1472015380859,2014,08,
156,specieslink,"Hygrophila costata Nees","G.A.D.C. Franco & A.Custodio Filho","Reserva Florestal, Guaratuba",Brasil,SP,Salesópolis,-23.5300006866455,-45.8400001525879,2000,01,06
157,specieslink,"Hygrophila costata Nees","Hashimoto, G","Serra do Cipó",Brazil,"Minas Gerais",Jaboticatubas,-19.513599395752,-43.7449989318848,1986,03,29
158,specieslink,"Hygrophila costata Nees","Funez, L.A.- Zermiani, A.E.","Lago de captação às margens da BR-470.",Brasil,"Santa Catarina",Ilhota,-26.8375,-48.7827778,2014,08,07
159,specieslink,"Hygrophila costata Nees","Hatschbach, G",arredores,Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1961,,
160,specieslink,"Hygrophila costata Nees & T. Nees","Caxambu, M.G.- Siqueira, E.L.- Medeiros, G.- Siqueira, E.L.- Medeiros, G.","Estação Ecológica Municipal Colombo",Brasil,Paraná,"Mato Rico",-24.749444,-54.233944,2016,10,05
161,specieslink,"Hygrophila costata Nees","R. Wasum",,Brasil,RS,"Morro Reuter",-29.5380992889404,-51.0807991027832,2014,08,
162,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,,,,,,,
163,specieslink,"Hygrophila costata Nees","Kassner-Filho, A.- Santos, D.- Bollmann, G.- Silva, D.A.",,Brasil,"Santa Catarina",Agrolândia,-27.54,-49.7705556,2018,02,16
164,specieslink,"Hygrophila costata Nees","C. A. Cid Ferreira","Ao longo do rio, margem direita, ilha do Bacural",Brasil,Amazonas,Itapiranga,-2.7492,-58.0217,,,
165,specieslink,"Hygrophila costata Nees","Shirasuna, RT- Cachenco, MV","Rodoanel Mário Covas, Trecho Sul, Lote 5",Brasil,"São Paulo",Embu,-23.6399993896484,-46.8499984741211,2009,10,16
166,specieslink,"Hygrophila costata Nees","Emrich, K.",Caracol,Brasil,RS,Canela,-29.3656005859375,-50.815601348877,2014,08,
167,specieslink,"Hygrophila costata Nees","J. Cordeiro","Parque Iguaçu",Brasil,PR,Curitiba,-25.4277992248535,-49.2731018066406,2014,08,
168,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,"Minas Gerais",,,,,,
169,specieslink,"Hygrophila costata Nees","M.Sobral Leite- B.Maciel et P. Gomes","Próximo ao inselbergue ""Pedra do Guariba""",Brasil,Pernambuco,Caruaru,-8.28332996368408,-35.9761009216309,2016,,
170,specieslink,"Hygrophila costata Nees","Reitz, R.","Faz. Frei Rogério",Brasil,SC,"Porto União",-26.2381000518799,-51.0783004760742,2014,08,
171,specieslink,"Hygrophila costata (Spreng.) Lindau","Kozera, C.","Parque Barigui",Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1997,02,
172,specieslink,"Hygrophila costata Nees","Bidá, A.","Santa Mônica Clube de Campo",Brasil,Paraná,Colombo,-25.2917003631592,-49.2242012023926,2009,05,26
173,specieslink,"Hygrophila costata Nees","Dombrowski, LT","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,,,
174,specieslink,"Hygrophila costata Nees","Dombrowski, LT","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1995,,
175,specieslink,"Hygrophila costata Nees","Sobral, M","Banhado Toropi",Brasil,RS,"São Pedro do Sul",-29.6205997467041,-54.1789016723633,2014,08,
176,specieslink,"Hygrophila costata Nees","Britez, RM- Motta, JT- Kierski, MI","Fazenda do Durgo",Brazil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,1986,,
177,specieslink,"Hygrophila costata Nees","Kersten, R.","REPAR - PETROBRÁS",Brasil,Paraná,Araucária,-25.5930995941162,-49.4103012084961,2009,05,26
178,specieslink,"Hygrophila costata Nees","Stellfeld, C.","Estrada de Caiobá para a passagem de Guaratuba",Brasil,Paraná,Matinhos,-25.8174991607666,-48.5428009033203,2009,05,26
179,specieslink,"Hygrophila costata Nees","Reitz, R.",Pilões,Brasil,SC,"Santo Amaro da Imperatriz",-27.6881008148193,-48.7785987854004,2014,08,
180,specieslink,"Hygrophila costata Nees","Dombrowski, LT","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,,,
181,specieslink,"Hygrophila costata Nees","P. Occhioni","Parque Nacional do Itatiaia",Brasil,"Rio de Janeiro",Itatiaia,-22.4960994720459,-44.5633010864258,,,
182,specieslink,"Hygrophila costata Nees","Hagelund, K",,Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
183,specieslink,"Hygrophila costata Nees","Rambo, B.",,Brasil,RS,Tupanciretã,-29.0806007385254,-53.8358001708984,2014,08,
184,specieslink,"Hygrophila costata Nees","Korte, A.","Areias de Cima.",Brasil,"Santa Catarina","Governador Celso Ramos",-27.36,-48.6,2011,03,22
185,specieslink,"Hygrophila costata Nees","Souza, V.C.- Caliari, C.P.- Coelho, R.L.G.- Colletta, G.D.- Barroso, R.M.- Martins, C.H.C.","Fragmento 34 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",Brasil,"São Paulo",Guaratinguetá,-45.2296,-22.7718,2013,,
186,specieslink,"Hygrophila costata Nees","J. Pivetta","Vale Veneto",Brasil,RS,,,,2014,08,
187,specieslink,"Hygrophila costata Nees.","Bopp, L.T.",,Brasil,"São Paulo","Rio Grande da Serra",-23.74,-46.39,,,
188,specieslink,"Hygrophila costata Nees","Ferreira, J.P.R.- Trevisan, R.","Antes do centro da cidade, no lago Morosini.",Brasil,"Santa Catarina",Treviso,-28.535278,-49.448611,1905,07,06
189,specieslink,"Hygrophila costata Nees","Hatschbach, G","Rio Potinga",Brazil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,1972,,
190,specieslink,"Hygrophila costata Nees","A.D. Faria et al.","estrada de terra sentido Valentim Gentil a Floreal",Brasil,"São Paulo",Floreal,-20.6767,-50.1453,2000,08,28
191,specieslink,"Hygrophila costata Nees","V.J. Pott","Rodovia MS-339, entre Miranda e Bodoquena.",Brasil,"Mato Grosso do Sul",Miranda,-20.261222,-56.440194,2009,10,12
192,specieslink,"Hygrophila costata Nees","Rambo, B.",Cachoeirinha,Brasil,RS,Gravataí,-29.9444007873535,-50.9919013977051,2014,08,
193,specieslink,"Hygrophila costata Nees","M.G. Caxambu","Fazenda Água do Índio",Brasil,PR,"Tuneiras do Oeste",-23.8705997467041,-52.8760986328125,2011,04,28
194,specieslink,"Hygrophila costata Nees","Miyagi, P.H.","Reserva floresta Carlos Botelho",Brasil,"São Paulo",Mamparra,,,,,
195,specieslink,"Hygrophila costata Nees","Garcia, EN- et al.","Fazenda dos Touros",Brasil,RS,"Capivari do Sul",-30.1450004577637,-50.5147018432617,2014,08,
196,specieslink,"Hygrophila costata Nees","Monteiro, H","Terrenos Baldios",Brasil,"Rio Grande do Sul","Rio Grande",-32.0349998474121,-52.0985984802246,2006,05,30
197,specieslink,"Hygrophila costata Nees","Hatschbach, G","Colônia Santos Andrade",Brazil,Paraná,"São José dos Pinhais",-25.5347003936768,-49.2064018249512,1985,,
198,specieslink,"Hygrophila costata Nees","Ferreira, J.P.R.- Trevisan, R.","No CTG, na Lagoa Azul.",Brasil,"Santa Catarina",Araranguá,-28.946667,-49.410278,1905,07,06
199,specieslink,"Hygrophila costata Nees","Schinini, A- Vanni, R- Cáceres, S",,Paraguay,Caazapá,Yataity,,,1993,,
200,specieslink,"Hygrophila costata Nees","Falkenberg, D.B.- Souza, M.L.","Parque do Rio Vermelho, final da estrada geral da praia, Ilha de Santa Catarina.",Brasil,"Santa Catarina",Florianópolis,-27.596700668335,-48.5491981506348,1905,06,16
201,specieslink,"Hygrophila costata Nees","Custodio Filho, A- Kirizawa, M","Parque Nacional de Sete Quedas, -rea a ser inundada pela represa da Itaipú, região dos Saltos",Brasil,Paraná,Guaíra,-24.666667,-54.183333,,,
202,specieslink,"Hygrophila costata Nees","Locatelli, E.","Brejo dos Cavalos",Brasil,Pernambuco,Caruaru,-8.28332996368408,-35.9761009216309,2011,08,15
203,specieslink,"Hygrophila costata Nees","Hatschbach, G",Sertãozinho,Brazil,Paraná,Paranaguá,-25.5200004577637,-48.5092010498047,1970,,
204,specieslink,"Hygrophila costata Nees","J. Pivetta","Dr. Pestana",Brasil,RS,Ijuí,-28.3878002166748,-53.9146995544434,2014,08,
205,specieslink,"Hygrophila costata Nees","Silva, J.M.",Areial,Brasil,Paraná,"São José dos Pinhais",-25.5347003936768,-49.2064018249512,2009,05,26
206,specieslink,"Hygrophila costata Nees","Irwin, HS","Ca. 10km S.E. of Paracatú. Elev. 675m",Brasil,"Minas Gerais",Paracatu,-17.2222003936768,-46.874698638916,2007,,
207,specieslink,"Hygrophila costata Nees","Abruzzi, ML","Banhado Grande, Fazenda Renato Johan",Brasil,RS,Gravataí,-29.9444007873535,-50.9919013977051,2014,08,
208,specieslink,"Hygrophila costata Nees","Hagelund, K","Fazenda Faxinal",Brasil,RS,"Arroio dos Ratos",-30.0771999359131,-51.7291984558105,2014,08,
209,specieslink,"Hygrophila costata Nees","Trevisan, R","km 73 RS030",Brasil,RS,Osório,-29.8866996765137,-50.2696990966797,2014,08,
210,specieslink,"Hygrophila costata Nees","Sobral, M","Banhado Toropi",Brazil,"Rio Grande do Sul","São Pedro do Sul",-29.6205997467041,-54.1789016723633,1985,,
211,specieslink,"Hygrophila costata Nees","Ristow, R.","Jardim Patrícia",Brasil,Paraná,"Quatro Barras",-25.376056,-49.083,2011,01,01
212,specieslink,"Hygrophila costata Nees","Hatschbach, G","Porto de Cima",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1958,,
213,specieslink,"Hygrophila costata",,,BRAZIL,,,-10.8339,-52.8731,,,
214,specieslink,"Hygrophila costata Nees","Jarenkow, JA","Campus da Universidade Federal de Pelotas",Brazil,"Rio Grande do Sul","Capão do Leão",-31.7632999420166,-52.4838981628418,1990,04,
215,specieslink,"Hygrophila costata Nees","E.L. Siqueira","Parque Nacional do Iguaçu, cercanias da",Brasil,PR,"Céu Azul",-25.157083,-53.848944,2016,09,16
216,specieslink,"Hygrophila costata Nees","Lopes, MT- Fabricante, JR","Riacho Areia Branca., Ambiente lótico pedregoso com presença de serrapilheira as margens - 2 m de largura e 0,01 m de profundidade.",Brasil,Sergipe,"Areia Branca",-10.4436,-37.1926,2016,10,21
217,specieslink,"Hygrophila costata Nees","Henz, E.",Kappesberg,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,2014,08,
218,specieslink,"Hygrophila costata Nees","Meireles, L.D.- Rodrigues, R.R.- Gonçalves, A.P.S.- Meneghetti, G.I.P.- Soares Júnior, F.J.","Parque Estadual da Serra do Mar, Núcleo Curucutu.",Brazil,"São Paulo","São Paulo",-23.989083,-46.775417,2001,06,
219,specieslink,"Hygrophila costata Nees","Rambo, B.",Cachoeirinha,Brasil,RS,Gravataí,-29.9444007873535,-50.9919013977051,1954,04,30
220,specieslink,"Hygrophila costata Nees & T. Nees","Roberto M. Klein","Cunhas, Itajai",Brazil,,,,,,,
221,specieslink,"Hygrophila costata Nees","Labiak, P.H.","Parque Nacional do Iguaçu, Ilhas acima das Cataratas.",Brasil,Paraná,"Foz do Iguaçu",-25.601667,-54.361111,2011,04,14
222,specieslink,"Hygrophila costata","H. Lorenzi, M. Peixoto & M. Virmond","Coletado na UHE Mauá, lote 4- mata de altitude, em várzea pantanosa, a pleno sol.",Brasil,PR,"Telêmaco Borba",-24.08175,-50.708028,2011,02,01
223,specieslink,"Hygrophila costata Nees","Wasum, R.A.","Vargem Grande",Brasil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,2005,10,
224,specieslink,"Hygrophila costata Nees","Krapovickas, A- Cristóbal, CL- Arbo, MM- Benítez, B- Maruñak, RI- Pire, SM- Tressens, S","Puerto Peninsula",Argentina,Misiones,Iguazú,,,1972,,
225,specieslink,"Hygrophila costata Nees","Arzivenco, L","Entre Taquara e Rolante.",Brasil,RS,Taquara,-29.6506004333496,-50.7806015014648,2014,08,
226,specieslink,"Hygrophila costata Nees","Rambo, B.",,Brasil,RS,,,,2014,08,
227,specieslink,"Hygrophila costata Nees","Klein, RM- Bresolin, A","Praia de Lagoinha",Brazil,"Santa Catarina",Florianópolis,-27.596700668335,-48.5491981506348,1968,,
228,specieslink,"Hygrophila costata Nees","V.J. Pott","Córrego Arara, 9 Km SE de rio Brilhante a Ipezal.",Brasil,"Mato Grosso do Sul","Rio Brilhante",-21.844556,-54.487333,,,
229,specieslink,"Hygrophila costata Nees","Gonzatti, F.","Linha 80 da Leopoldina",Brasil,"Rio Grande do Sul","Monte Belo do Sul",-29.169483,-51.625875,2015,06,
230,specieslink,"Hygrophila costata Nees",R.Wasum,"Vargem Grande, em orla da mata.",Brasil,Paraná,"São Mateus do Sul",-25.9025,-50.318333,2005,10,01
231,specieslink,"Hygrophila costata Nees","Ribas, O.S.- Labiak, P.- Petean, M. .P.","Rio Iguaçu",Brasil,Paraná,"Capitão Leônidas Marques",-25.4792003631592,-53.614200592041,2014,08,
232,specieslink,"Hygrophila costata Nees","Hatschbach, G- Pott, A- Pott, V- Silva, JM","Gleba Facão",Brazil,"Mato Grosso",Cáceres,-16.0706005096436,-57.6789016723633,1995,10,
233,specieslink,"Hygrophila costata Nees","Barros, F","Distrito Itaqueri, Salto de Itaqueri",Brasil,"São Paulo",Itirapina,-22.25,-47.8199996948242,,,
234,specieslink,"Hygrophila costata Nees","Matos, GMA- Freire, GS- Santos, E- Santana, JP","Assentamento Che Guevara, Mata do Dr. João.",Brasil,Sergipe,Lagarto,-10.863611,-37.628611,2014,02,
235,specieslink,"Hygrophila costata Nees","Rambo, B.","Passo da Guarda",Brasil,RS,"Bom Jesus",-28.6678009033203,-50.4166984558105,2014,08,
236,specieslink,"Hygrophila costata Nees","Klein, RM",Dourado,Brazil,"Santa Catarina",Itapiranga,-27.1693992614746,-53.7122001647949,1968,,
237,specieslink,"Hygrophila costata Nees","Gonzatti, F","Linha 80 da Leopoldima",Brasil,"Rio Grande do Sul","Monte Belo do Sul",-29.169444,-51.625833,2015,06,
238,specieslink,"Hygrophila costata Nees","Hatschbach, G.",Piraputanga,Brasil,"Mato Grosso do Sul",Aquidauana,-20.4710998535156,-55.7872009277344,2011,04,14
239,specieslink,"Hygrophila costata Nees","Oriani, A. et al.",,Brasil,"São Paulo",Eldorado,-24.52,-48.1,,,
240,specieslink,"Hygrophila costata Nees","Korte, A.- Kniess, A.","Nova Esperança.",Brasil,"Santa Catarina","Santa Terezinha",-26.7302778,-49.9505556,2010,09,01
241,specieslink,"Hygrophila costata Nees","Hatschbach, G.",,Brasil,PR,,,,2014,08,
242,specieslink,"Hygrophila costata Nees","Alves-da-Silva, S.C.","Reservatório Piraquara II.",Brasil,Paraná,Piraquara,-25.4416999816895,-49.0633010864258,2012,01,01
243,specieslink,"Hygrophila costata Nees","Matzenbacher, NI","Fazenda São Maximiano BR 116 Km 308",Brasil,RS,Guaíba,-30.113899230957,-51.3250007629395,2014,08,
244,specieslink,"Hygrophila costata Nees","Cervi, A.C.","Fazenda Santa Cândida, Banhado do Lago Curicaca.",Brasil,Paraná,"General Carneiro",-26.4274997711182,-51.315601348877,2006,05,
245,specieslink,"Hygrophila costata Nees","Hagelund, K",,Brasil,RS,"São Leopoldo",-29.7602996826172,-51.1472015380859,2015,03,
246,specieslink,"Hygrophila costata Nees","Borgo, M- Lindoso, G","Reserva Natural do Itaqui, Trilha Rio do Poço",Brazil,Paraná,Guaraqueçaba,-25.3066997528076,-48.3288993835449,2003,,
247,specieslink,"Hygrophila costata Nees","Leite, M.S.","Campus da UFPE, área periodicamente alagável próximo a nascente do Cavouco, várzea do Rio Capibaribe.",Brasil,Pernambuco,Recife,-8.05,-34.9525,2007,02,09
248,specieslink,"Hygrophila costata Nees","Ribas, OS- Wasum, R- Scur, L","Rio Bonito",Brazil,Paraná,Mallet,-25.877799987793,-50.8210983276367,2005,,
249,specieslink,"Hygrophila costata Nees","Bona, C.","Fazenda Santa Cândida, Banhado do Lago Curicaca.",Brasil,Paraná,"General Carneiro",-26.4274997711182,-51.315601348877,2011,04,14
250,specieslink,"Hygrophila costata Nees","Hagelund, K","Lagoa Jacaré",Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
251,specieslink,"Hygrophila costata Nees","Lima, DA- et al.","Próximo à lagoa.",Brasil,RS,Tramandaí,-29.9846992492676,-50.1335983276367,2014,08,
252,specieslink,"Hygrophila costata Nees","J. C .Sacco","Na margem do Arroio Pelotas.",Brasil,RS,Pelotas,-31.771900177002,-52.3424987792969,2014,08,
253,specieslink,"Hygrophila costata Nees","Hatschbach, G.- Pott, A.- Pott, V.J.- Silva, J.M.",Terras,BRASIL,MT,Araputanga,-15.4710998535156,-58.353099822998,1996,,
254,specieslink,"Hygrophila costata Nees & T. Nees","Simão, P.C.- Borges, J.P.- Borges, J.P.","Lago Municipal Paulo Gorski",Brasil,Paraná,Cascavel,-24.9557991027832,-53.4552993774414,2013,08,07
255,specieslink,"Hygrophila costata Nees","G.A. Lourenço","Parque Estadual Lago Azul (PELA)",Brasil,PR,"Campo Mourão",-24.0456008911133,-52.3830986022949,2006,12,
256,specieslink,"Hygrophila costata Nees","Leite, M.S.","Engenho Curtume-Rio Pirangi, área de inundação próxima a nascente do bananal, FOrmação Ribeirinha Típica.",Brasil,Pernambuco,Maraial,-8.8015277778,-35.8390277778,2011,08,15
257,specieslink,"Hygrophila costata Nees","Korte, A.","Bairro Costa Azul.",Brasil,"Santa Catarina",Navegantes,-26.8536111,-48.645,2011,03,22
258,specieslink,"Hygrophila costata Nees","Schwirkowski, P.","Serra Alta. Ponte do Rio Banhados. Borda de mata.",Brasil,"Santa Catarina","São Bento do Sul",-26.275631,-49.383623,2011,01,16
259,specieslink,"Hygrophila costata Nees","H. S. Irwin","75 km N. of CorumbÃ¡ de GoiÃ¡s on road to NiquelÃ¢ndia, valley of Rio MaranhÃ£o. Serra dos Pirineus.",Brasil,GoiÃ¡s,"Cocalzinho de GoiÃ¡s",-15.35,-48.63,,,
260,specieslink,"Hygrophila costata Nees","Ribas, OS- Cordeiro, J- Poliquesi, CB","Rodovia SC-430, ca. 20km de Urubici",Brazil,"Santa Catarina",Urubici,-28.0149993896484,-49.5917015075684,1996,,
261,specieslink,"Hygrophila costata Nees","Cervi, AC- Pott, VJ- Dunaiski Jr, A- Bueno, A- Toreza, NC","Cataratas do Iguaçu, Rio Iguaçu",Brazil,Paraná,"Foz do Iguaçu",-25.5478000640869,-54.5881004333496,2009,05,27
262,specieslink,"Hygrophila hygrophila costata","Rosângela Simão-Bianchini",Parelheiros,Brazil,SP,"São Paulo",-23.9,-46.774399,,,
263,specieslink,"Hygrophila costata Nees","Falkenberg, DB- Souza, ML","Ilha de Santa Catarina Parque do Rio Vermelho final da estrada geral da praia",Brasil,SC,Florianópolis,-27.596700668335,-48.5491981506348,2014,08,
264,specieslink,"Hygrophila costata Nees","Hatschbach, G","Grota Funda",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1961,,
265,specieslink,"Hygrophila costata Nees","Koczicki, C",,Brazil,Paraná,"União da Vitória",-26.2299995422363,-51.0863990783691,1969,01,
266,specieslink,"Hygrophila costata Nees & T. Nees","Teodoro, L",,Brasil,RS,Canoas,-29.9178009033203,-51.1836013793945,2014,08,
267,specieslink,"Hygrophila costata Nees","Rambo, B.","ad Lagoa dos Patos",Brasil,RS,"Palmares do Sul",-30.2577991485596,-50.5097007751465,2014,08,
268,specieslink,"Hygrophila costata Nees","Shirasuna, RT- Morse, F","Rodoanel Mário Covas, Trecho Sul, Lote 5",Brasil,"São Paulo","Itapecerica da Serra",-23.7099990844727,-46.8400001525879,2009,10,16
269,specieslink,"Hygrophila costata Nees & T. Nees","S. Diesel","São Francisco de Paula/RS - BR.",Brazil,,,,,2001,,
270,specieslink,"Hygrophila costata Nees","Kinupp, VF- Hilgert, R","Sanga Funda- Sítio da Família Beretta",Brasil,RS,"Nova Santa Rita",-29.8567008972168,-51.2738990783691,2015,03,
271,specieslink,"Hygrophila costata","J. S. Blanchet",,BRAZIL,,,-10.8339,-52.8731,,,
272,specieslink,"Hygrophila costata Ness","Kawakita, K.","Sítio Santa Cruz, Córrego Guararema",Brasil,"São Paulo",Rubiácea,-21.2999992370605,-50.7200012207031,2010,09,28
273,specieslink,"Hygrophila costata Nees","Custodio Filho, A","Estação Biológica de Boracéia",Brasil,"São Paulo",Biritiba-Mirim,-23.644167,-45.881389,,,
274,specieslink,"Hygrophila costata Nees","Ribas, OS- Cordeiro, J- Poliquesi, CB","Macacos, Rodovia NR-282, km 203/208.",Brazil,"Santa Catarina",Lages,-27.8160991668701,-50.326099395752,1996,,
275,specieslink,"Hygrophila costata Nees","Tessmann, G",,Brazil,Paraná,Piraquara,-25.4416999816895,-49.0633010864258,2011,02,18
276,specieslink,"Hygrophila costata Nees","V.M. Corneli","Praia de Mariscal",Brasil,SC,Bombinhas,-27.1380004882812,-48.5169982910156,2006,12,
277,specieslink,"Hygrophila costata Nees","Hoehne, W","Pastos do Retiro",Brazil,"São Paulo",Jales,-20.2600002288818,-50.5400009155273,1951,10,29
278,specieslink,"Hygrophila costata Nees","Leitão Filho, H.F.- et al.","Estrada para Cananéia",Brazil,"São Paulo",Pariquera-Açu,-24.879444,-47.850833,2010,06,
279,specieslink,"Hygrophila costata Nees","V.J. Pott","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.",Brasil,"Mato Grosso do Sul","Costa Rica",-19.179139,-52.930278,2007,05,13
280,specieslink,"Hygrophila costata Nees","Hagelund, K","Br 285 km 280",Brasil,RS,"Santo Ângelo",-28.2992000579834,-54.2630996704102,2014,08,
281,specieslink,"Hygrophila costata Nees & T. Nees","Barros, F. de",,Brasil,Paraná,"Quinta do Sol",-23.8521995544434,-52.1296997070312,,,
282,specieslink,"Hygrophila costata Nees","Monteiro, H","parque Nacional de Itatiaia",Brasil,"Rio de Janeiro",Itatiaia,-22.4960994720459,-44.5633010864258,2006,05,30
283,specieslink,"Hygrophila costata Nees","Machado, AFP",Mury,Brazil,"Rio de Janeiro","Nova Friburgo",-22.2819004058838,-42.5311012268066,,,
284,specieslink,"Hygrophila costata Nees","Monteiro, H","Fazenda Samambaia, Perto de Lascatinha Margem de um rio, na mata.Estado do Rio.",Brasil,"Rio de Janeiro",,,,2007,01,23
285,specieslink,"Hygrophila costata Nees","Dombrowski, LT- Kuniyoshi, YS","Estrada da Graciosa, Alto da serra do mar.",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,1974,,
286,specieslink,"Hygrophila costata Nees","Demeda, C.- Gaio, J.- Gonzatti, F.","Lagoa do Peixoto",Brasil,"Rio Grande do Sul",Osório,-29.885056,-50.270472,2015,11,11
287,specieslink,"Hygrophila costata Nees","Jürgens, C.",Pinhal,Brasil,"Rio Grande do Sul","Santa Cruz",,,2014,08,
288,specieslink,"Hygrophila costata Nees","Thomas, A",,"Costa Rica",Cartago,"Río Grande de Orosi",,,1984,,
289,specieslink,"Hygrophila costata Nees","Souza, J.P.- Mendes, J.C.T.- Ferraz, K.M.B.- Ferraz, S.F.B.- Silva, E.V.- Valente, R.- Rocha, E.- Rodrigues, R.R.- Souza, V.C.- Tamashiro, J.Y.","Praia da Baleia - Rua Olavo Pazzanesi, 100m da antiga Rio-Santos, remanescente margeando loteamentos. 10 msm. Interior de Caxetal com perturbação",Brasil,"São Paulo","São Sebastião",-23.4627,-45.3954,2000,04,
290,specieslink,"Hygrophila costata Nees","Hatschbach, G- Pott, A- Pott, V- Silva, JM","Rodovia MT-175, ca. de 5km O de Cachoeirinha.",Brazil,"Mato Grosso",Araputanga,-15.4710998535156,-58.353099822998,1996,01,
291,specieslink,"Hygrophila costata Nees","P. Buck SJ",Caaró,Brasil,RS,"São Luiz das Missões",,,2014,08,
292,specieslink,"Hygrophila costata Nees","Meireles, L.D.- Gonçalves, A.P.S.- Soares, F.J. Jr., Meneghetti, G.I.P.- Rodrigues, R.R.- Souza, V.C.- Tamashiro, J.Y.- Gandolfi, S.- Oliveira, A.A.- Souza, J.P.- Ivanauskas, N.M.- Furlan, E.","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.",Brasil,"São Paulo","São Paulo",-23.592,-46.4631,2001,06,
293,specieslink,"Hygrophila costata Nees","Arzivenco, L","Sítio do Oscar",Brasil,RS,"Arroio dos Ratos",-30.0771999359131,-51.7291984558105,2014,08,
294,specieslink,"Hygrophila costata Nees","Cervi, A.C.",Solitude.,Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2011,04,14
295,specieslink,"Hygrophila costata Nees & T. Nees","Ghillean T. Prance","Cruzeiro do Sul, Rio Jurua & Rio Moa. Rio Moa, between Igarapés Pentecost & Ipiranga. Flooded river banks.",Brazil,Acre,,,,2008,,
296,specieslink,"Hygrophila costata Nees","Irgang, BE- Alvarez Filho, A",,Brasil,RS,"Santa Maria",-29.6842002868652,-53.8069000244141,2015,03,
297,specieslink,"Hygrophila costata Nees","Krapovickas, A- Cristóbal, CL",,Brazil,"Santa Catarina",Itajuba,,,1991,,
298,specieslink,"Hygrophila costata Nees","Rambo, B.","Rio Guira",Brasil,RS,"São Francisco de Paula",-29.4480991363525,-50.5835990905762,2014,08,
299,specieslink,"Hygrophila costata Nees","A. Pott","Estação Experimental",Brasil,"Rio Grande do Sul",Vacaria,-28.5121994018555,-50.9338989257812,2014,08,01
300,specieslink,"Hygrophila costata Nees","Korte, A.- Kniess, A.","Fazenda Tarumã.",Brasil,"Santa Catarina",Taió,-27.0002778,-50.1305556,2011,03,01
301,specieslink,"Hygrophila costata Nees",L.D.Meireles,"Parque Estadual da Serra do Mar, Núcleo Curucutú",Brasil,SP,"São Paulo",-23.5400009155273,-46.6300010681152,,,
302,specieslink,"Hygrophila costata Nees",J.R.Guillaumon,"estrada Vinhedo/Itatiba, sítio Macaíra",Brasil,SP,Vinhedo,-23.0300006866455,-46.9700012207031,,,
303,specieslink,"Hygrophila costata Nees","G. Hatschbach","Salto Véu da Noiva",Brasil,SC,Urubici,-28.0149993896484,-49.5917015075684,2009,,
